id_venta,fecha,cliente,producto,categoria,cantidad,precio_unitario,descuento,total,ciudad,metodo_pago,canal,vendedor,estado
7041,2025-08-14,Cliente_002,Monitor,Perifericos,10,677.0,0.0,6770.0,Bucaramanga,Transferencia,App,Vendedor_017,Completada
7042,2025-02-02,Cliente_003,Webcam,Perifericos,8,93.54,0.08,688.45,Bogota,Tarjeta_Credito,Tienda,Vendedor_019,Completada
7043,2025-11-05,Cliente_005,Audifonos,Impresion,2,1856.34,0.11,3304.29,Medellin,Efectivo,Web,Vendedor_014,Completada
7044,2025-06-22,Cliente_010,Disco_SSD,Almacenamiento,10,1841.16,0.02,18043.37,Medellin,Transferencia,Tienda,Vendedor_038,Pendiente
7045,2025-03-19,Cliente_010,Laptop,Telefonia,7,601.42,0.14,3620.55,Medellin,Tarjeta_Debito,Web,Vendedor_033,Cancelada
7046,2025-02-02,Cliente_010,Mouse,Impresion,3,650.97,0.07,1816.21,Cartagena,Efectivo,App,Vendedor_025,Cancelada
7047,2025-05-29,Cliente_003,Disco_SSD,Computadores,5,399.39,0.13,1737.35,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_015,Completada
7048,2025-06-12,Cliente_001,Disco_SSD,Perifericos,7,135.5,0.08,872.62,Cartagena,Efectivo,Call_Center,Vendedor_026,Pendiente
7049,2025-11-24,Cliente_009,Mouse,Impresion,5,307.7,0.08,1415.42,Cali,Tarjeta_Debito,App,Vendedor_029,Pendiente
7050,2025-10-04,Cliente_003,Teclado,Impresion,7,900.41,0.05,5987.73,Manizales,Transferencia,Web,Vendedor_050,Completada
7051,2025-04-30,Cliente_010,Mouse,Computadores,7,330.31,0.13,2011.59,Medellin,Efectivo,Call_Center,Vendedor_044,Pendiente
7052,2025-11-17,Cliente_007,Tablet,Computadores,1,1194.86,0.18,979.79,Manizales,Tarjeta_Debito,App,Vendedor_003,Completada
7053,2025-03-25,Cliente_003,Webcam,Almacenamiento,9,1930.18,0.08,15981.89,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_044,Pendiente
7054,2025-04-09,Cliente_002,Teclado,Perifericos,2,1778.13,0.06,3342.88,Manizales,Tarjeta_Debito,Call_Center,Vendedor_027,Pendiente
7055,2025-01-10,Cliente_004,Teclado,Computadores,4,1544.71,0.07,5746.32,Cali,Transferencia,App,Vendedor_012,Pendiente
7056,2025-12-20,Cliente_007,Audifonos,Impresion,10,409.64,0.16,3440.98,Bogota,Efectivo,Tienda,Vendedor_009,Completada
7057,2025-06-02,Cliente_003,Impresora,Perifericos,6,256.07,0.12,1352.05,Pereira,Efectivo,Call_Center,Vendedor_006,Completada
7058,2025-01-23,Cliente_005,Laptop,Impresion,6,1503.87,0.16,7579.5,Manizales,Transferencia,App,Vendedor_039,Completada
7059,2025-06-30,Cliente_007,Disco_SSD,Almacenamiento,3,1364.62,0.1,3684.47,Manizales,Tarjeta_Debito,Call_Center,Vendedor_033,Completada
7060,2025-12-17,Cliente_001,Laptop,Computadores,4,279.82,0.17,929.0,Cali,Transferencia,Tienda,Vendedor_044,Completada
7061,2025-08-16,Cliente_009,Celular,Almacenamiento,8,406.16,0.15,2761.89,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_020,Cancelada
7062,2025-02-17,Cliente_009,Monitor,Impresion,4,695.41,0.03,2698.19,Barranquilla,Tarjeta_Debito,App,Vendedor_028,Cancelada
7063,2025-04-11,Cliente_003,Teclado,Almacenamiento,7,467.6,0.08,3011.34,Bucaramanga,Transferencia,Web,Vendedor_006,Cancelada
7064,2025-03-19,Cliente_003,Laptop,Impresion,4,296.65,0.15,1008.61,Bucaramanga,Transferencia,Tienda,Vendedor_039,Cancelada
7065,2025-06-03,Cliente_010,Webcam,Computadores,4,1526.43,0.0,6105.72,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_027,Completada
7066,2025-09-27,Cliente_001,Teclado,Impresion,5,1163.86,0.01,5761.11,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_024,Cancelada
7067,2025-06-30,Cliente_003,Mouse,Computadores,10,29.91,0.08,275.17,Pereira,Tarjeta_Credito,Call_Center,Vendedor_023,Completada
7068,2025-05-27,Cliente_002,Disco_SSD,Perifericos,1,1809.09,0.06,1700.54,Bucaramanga,Transferencia,Web,Vendedor_010,Completada
7069,2025-04-16,Cliente_006,Audifonos,Telefonia,3,1348.11,0.1,3639.9,Pereira,Tarjeta_Debito,Call_Center,Vendedor_046,Completada
7070,2025-11-10,Cliente_003,Disco_SSD,Telefonia,7,568.75,0.07,3702.56,Bogota,Transferencia,App,Vendedor_022,Pendiente
7071,2025-12-02,Cliente_003,Tablet,Telefonia,6,1708.3,0.12,9019.82,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_014,Completada
7072,2025-11-26,Cliente_010,Disco_SSD,Telefonia,4,1435.59,0.02,5627.51,Cartagena,Tarjeta_Debito,App,Vendedor_023,Pendiente
7073,2025-12-11,Cliente_008,Teclado,Telefonia,10,133.38,0.13,1160.41,Pereira,Tarjeta_Credito,App,Vendedor_011,Cancelada
7074,2025-03-16,Cliente_001,Tablet,Impresion,6,761.26,0.09,4156.48,Bucaramanga,Efectivo,Tienda,Vendedor_011,Cancelada
7075,2025-01-25,Cliente_004,Disco_SSD,Almacenamiento,4,1264.7,0.17,4198.8,Cartagena,Efectivo,Tienda,Vendedor_032,Cancelada
7076,2025-09-15,Cliente_003,Monitor,Perifericos,10,655.79,0.05,6230.0,Bogota,Tarjeta_Credito,Call_Center,Vendedor_007,Pendiente
7077,2025-10-05,Cliente_003,Celular,Telefonia,3,1831.95,0.06,5166.1,Manizales,Transferencia,App,Vendedor_047,Cancelada
7078,2025-03-31,Cliente_005,Audifonos,Telefonia,8,1752.03,0.14,12053.97,Barranquilla,Efectivo,Tienda,Vendedor_016,Cancelada
7079,2025-11-24,Cliente_007,Laptop,Impresion,6,1719.89,0.0,10319.34,Cali,Tarjeta_Credito,Call_Center,Vendedor_024,Completada
7080,2025-06-16,Cliente_005,Tablet,Almacenamiento,8,62.37,0.15,424.12,Manizales,Transferencia,Web,Vendedor_019,Completada
7081,2025-11-25,Cliente_007,Webcam,Telefonia,5,213.27,0.07,991.71,Medellin,Transferencia,Web,Vendedor_047,Completada
7082,2025-01-27,Cliente_002,Audifonos,Computadores,1,1825.09,0.02,1788.59,Bogota,Tarjeta_Debito,Tienda,Vendedor_017,Completada
7083,2025-03-23,Cliente_001,Celular,Telefonia,4,1278.86,0.13,4450.43,Medellin,Efectivo,Tienda,Vendedor_045,Pendiente
7084,2025-05-17,Cliente_003,Tablet,Perifericos,8,937.48,0.03,7274.84,Cali,Tarjeta_Credito,Call_Center,Vendedor_017,Cancelada
7085,2025-05-20,Cliente_010,Audifonos,Perifericos,10,1872.58,0.19,15167.9,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_007,Pendiente
7086,2025-10-15,Cliente_009,Celular,Perifericos,7,1792.12,0.17,10412.22,Cali,Tarjeta_Debito,Tienda,Vendedor_035,Cancelada
7087,2025-01-21,Cliente_003,Teclado,Perifericos,6,1468.97,0.07,8196.85,Bucaramanga,Tarjeta_Credito,Web,Vendedor_015,Completada
7088,2025-11-28,Cliente_010,Webcam,Impresion,1,1072.85,0.12,944.11,Bogota,Efectivo,Call_Center,Vendedor_030,Completada
7089,2025-02-18,Cliente_003,Impresora,Telefonia,5,59.2,0.14,254.56,Barranquilla,Efectivo,Web,Vendedor_043,Completada
7090,2025-04-06,Cliente_007,Teclado,Telefonia,10,1992.72,0.1,17934.48,Cali,Tarjeta_Credito,App,Vendedor_042,Pendiente
7091,2025-07-15,Cliente_010,Monitor,Impresion,7,1356.43,0.17,7880.86,Manizales,Transferencia,Call_Center,Vendedor_040,Completada
7092,2025-08-24,Cliente_005,Impresora,Computadores,1,1920.94,0.1,1728.85,Cali,Tarjeta_Debito,App,Vendedor_001,Completada
7093,2025-02-17,Cliente_007,Tablet,Perifericos,5,1132.13,0.17,4698.34,Bogota,Tarjeta_Credito,Web,Vendedor_026,Completada
7094,2025-12-05,Cliente_009,Tablet,Almacenamiento,3,393.54,0.09,1074.36,Bucaramanga,Tarjeta_Credito,Web,Vendedor_006,Pendiente
7095,2025-12-03,Cliente_007,Disco_SSD,Computadores,8,479.8,0.05,3646.48,Medellin,Tarjeta_Credito,Call_Center,Vendedor_036,Cancelada
7096,2025-06-05,Cliente_010,Mouse,Telefonia,8,72.72,0.15,494.5,Cali,Transferencia,App,Vendedor_048,Cancelada
7097,2025-08-12,Cliente_002,Audifonos,Telefonia,7,1576.77,0.08,10154.4,Bucaramanga,Transferencia,Tienda,Vendedor_043,Cancelada
7098,2025-07-18,Cliente_001,Audifonos,Impresion,4,192.98,0.09,702.45,Bucaramanga,Transferencia,App,Vendedor_025,Pendiente
7099,2025-06-19,Cliente_001,Monitor,Telefonia,6,815.91,0.19,3965.32,Barranquilla,Tarjeta_Credito,App,Vendedor_027,Completada
7100,2025-05-17,Cliente_005,Teclado,Computadores,4,619.05,0.0,2476.2,Bogota,Tarjeta_Debito,Web,Vendedor_004,Pendiente
7101,2025-01-14,Cliente_002,Tablet,Telefonia,4,98.19,0.16,329.92,Cali,Transferencia,Call_Center,Vendedor_014,Pendiente
7102,2025-01-08,Cliente_004,Webcam,Perifericos,3,401.12,0.01,1191.33,Medellin,Transferencia,Web,Vendedor_017,Pendiente
7103,2025-08-02,Cliente_004,Disco_SSD,Telefonia,1,1884.36,0.15,1601.71,Pereira,Tarjeta_Debito,App,Vendedor_006,Completada
7104,2025-08-09,Cliente_007,Celular,Impresion,10,1816.64,0.09,16531.42,Bucaramanga,Tarjeta_Credito,Web,Vendedor_032,Completada
7105,2025-02-08,Cliente_005,Audifonos,Perifericos,7,1646.29,0.18,9449.7,Medellin,Transferencia,Call_Center,Vendedor_047,Pendiente
7106,2025-06-06,Cliente_005,Tablet,Almacenamiento,1,291.92,0.1,262.73,Bogota,Tarjeta_Credito,Call_Center,Vendedor_018,Cancelada
7107,2025-09-08,Cliente_009,Celular,Computadores,3,827.71,0.12,2185.15,Bucaramanga,Tarjeta_Credito,App,Vendedor_002,Pendiente
7108,2025-11-22,Cliente_009,Laptop,Telefonia,7,1592.76,0.06,10480.36,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_002,Cancelada
7109,2025-08-09,Cliente_007,Webcam,Computadores,7,1911.28,0.08,12308.64,Barranquilla,Transferencia,App,Vendedor_004,Completada
7110,2025-11-18,Cliente_008,Tablet,Telefonia,5,372.22,0.16,1563.32,Manizales,Efectivo,Web,Vendedor_033,Cancelada
7111,2025-12-21,Cliente_006,Webcam,Telefonia,10,162.11,0.14,1394.15,Bogota,Transferencia,Tienda,Vendedor_035,Cancelada
7112,2025-12-13,Cliente_007,Celular,Telefonia,9,1228.88,0.18,9069.13,Pereira,Transferencia,Web,Vendedor_046,Completada
7113,2025-04-09,Cliente_001,Impresora,Almacenamiento,10,1727.14,0.19,13989.83,Medellin,Transferencia,Web,Vendedor_017,Pendiente
7114,2025-11-25,Cliente_009,Teclado,Computadores,7,1920.65,0.17,11158.98,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_010,Cancelada
7115,2025-04-08,Cliente_008,Webcam,Impresion,3,644.91,0.02,1896.04,Pereira,Transferencia,Call_Center,Vendedor_040,Cancelada
7116,2025-10-10,Cliente_002,Teclado,Telefonia,8,1265.84,0.2,8101.38,Manizales,Efectivo,Call_Center,Vendedor_046,Completada
7117,2025-05-07,Cliente_005,Celular,Telefonia,2,1885.29,0.1,3393.52,Pereira,Efectivo,Tienda,Vendedor_050,Pendiente
7118,2025-12-12,Cliente_005,Impresora,Almacenamiento,9,312.6,0.03,2729.0,Bucaramanga,Efectivo,App,Vendedor_003,Completada
7119,2025-05-24,Cliente_007,Laptop,Computadores,3,728.91,0.08,2011.79,Bogota,Tarjeta_Credito,Tienda,Vendedor_020,Completada
7120,2025-05-31,Cliente_008,Tablet,Perifericos,3,1489.26,0.11,3976.32,Pereira,Efectivo,App,Vendedor_038,Pendiente
7121,2025-10-08,Cliente_001,Celular,Telefonia,9,827.11,0.02,7295.11,Pereira,Tarjeta_Credito,App,Vendedor_016,Completada
7122,2025-12-28,Cliente_005,Tablet,Computadores,5,1598.74,0.1,7194.33,Manizales,Transferencia,Tienda,Vendedor_020,Cancelada
7123,2025-04-21,Cliente_009,Tablet,Almacenamiento,2,413.41,0.07,768.94,Manizales,Tarjeta_Credito,Web,Vendedor_034,Cancelada
7124,2025-05-20,Cliente_003,Mouse,Computadores,3,129.56,0.14,334.26,Bucaramanga,Efectivo,Tienda,Vendedor_039,Completada
7125,2025-07-16,Cliente_007,Disco_SSD,Impresion,8,707.26,0.11,5035.69,Bogota,Efectivo,Tienda,Vendedor_043,Completada
7126,2025-12-08,Cliente_006,Mouse,Almacenamiento,5,104.38,0.14,448.83,Manizales,Tarjeta_Debito,Web,Vendedor_020,Cancelada
7127,2025-07-03,Cliente_008,Teclado,Perifericos,10,296.62,0.17,2461.95,Medellin,Tarjeta_Credito,App,Vendedor_045,Completada
7128,2025-03-14,Cliente_001,Laptop,Impresion,4,310.25,0.14,1067.26,Manizales,Tarjeta_Credito,Web,Vendedor_047,Pendiente
7129,2025-06-03,Cliente_010,Mouse,Impresion,5,1074.42,0.03,5210.94,Cartagena,Tarjeta_Credito,Tienda,Vendedor_013,Completada
7130,2025-08-21,Cliente_010,Impresora,Computadores,7,873.78,0.15,5198.99,Cartagena,Efectivo,App,Vendedor_024,Pendiente
7131,2025-06-19,Cliente_006,Audifonos,Telefonia,3,879.85,0.07,2454.78,Cartagena,Efectivo,Web,Vendedor_031,Completada
7132,2025-01-02,Cliente_001,Audifonos,Perifericos,6,1251.36,0.03,7282.92,Cali,Efectivo,App,Vendedor_022,Completada
7133,2025-02-23,Cliente_010,Mouse,Computadores,10,796.25,0.18,6529.25,Cartagena,Tarjeta_Debito,Tienda,Vendedor_011,Pendiente
7134,2025-10-23,Cliente_006,Disco_SSD,Perifericos,2,1120.26,0.05,2128.49,Bucaramanga,Efectivo,Web,Vendedor_013,Cancelada
7135,2025-07-09,Cliente_006,Disco_SSD,Almacenamiento,10,1597.78,0.18,13101.8,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_037,Completada
7136,2025-06-17,Cliente_001,Mouse,Impresion,4,941.69,0.02,3691.42,Bucaramanga,Transferencia,Web,Vendedor_020,Completada
7137,2025-11-27,Cliente_008,Audifonos,Impresion,7,1799.96,0.06,11843.74,Cartagena,Efectivo,App,Vendedor_003,Pendiente
7138,2025-02-01,Cliente_010,Laptop,Telefonia,1,1717.69,0.19,1391.33,Bogota,Tarjeta_Credito,Tienda,Vendedor_022,Pendiente
7139,2025-08-12,Cliente_009,Webcam,Perifericos,4,554.57,0.09,2018.63,Bucaramanga,Tarjeta_Credito,Web,Vendedor_033,Cancelada
7140,2025-06-14,Cliente_002,Mouse,Almacenamiento,10,512.21,0.2,4097.68,Pereira,Tarjeta_Credito,Web,Vendedor_014,Pendiente
7141,2025-07-23,Cliente_009,Impresora,Almacenamiento,6,1774.69,0.02,10435.18,Bogota,Tarjeta_Debito,Tienda,Vendedor_036,Completada
7142,2025-08-10,Cliente_010,Impresora,Perifericos,5,429.68,0.2,1718.72,Bogota,Tarjeta_Debito,Call_Center,Vendedor_016,Pendiente
7143,2025-06-05,Cliente_007,Tablet,Almacenamiento,1,1658.32,0.02,1625.15,Bucaramanga,Efectivo,Tienda,Vendedor_005,Pendiente
7144,2025-12-05,Cliente_004,Laptop,Almacenamiento,5,921.22,0.01,4560.04,Pereira,Tarjeta_Credito,App,Vendedor_007,Cancelada
7145,2025-05-03,Cliente_001,Impresora,Impresion,9,569.97,0.03,4975.84,Manizales,Tarjeta_Credito,Web,Vendedor_017,Completada
7146,2025-09-09,Cliente_004,Disco_SSD,Perifericos,7,788.29,0.03,5352.49,Manizales,Tarjeta_Debito,Call_Center,Vendedor_042,Pendiente
7147,2025-02-27,Cliente_001,Teclado,Impresion,2,1606.44,0.03,3116.49,Pereira,Tarjeta_Debito,App,Vendedor_008,Cancelada
7148,2025-10-09,Cliente_001,Celular,Computadores,8,80.13,0.19,519.24,Pereira,Transferencia,Call_Center,Vendedor_037,Completada
7149,2025-09-13,Cliente_010,Webcam,Impresion,5,1317.56,0.06,6192.53,Cali,Efectivo,Tienda,Vendedor_008,Pendiente
7150,2025-12-09,Cliente_007,Laptop,Telefonia,6,725.85,0.06,4093.79,Medellin,Tarjeta_Credito,App,Vendedor_039,Cancelada
7151,2025-06-23,Cliente_002,Mouse,Almacenamiento,8,1426.72,0.03,11071.35,Bogota,Efectivo,Call_Center,Vendedor_014,Cancelada
7152,2025-02-03,Cliente_002,Teclado,Computadores,4,540.85,0.04,2076.86,Medellin,Efectivo,Tienda,Vendedor_029,Completada
7153,2025-11-24,Cliente_010,Teclado,Impresion,6,1869.4,0.12,9870.43,Manizales,Efectivo,Call_Center,Vendedor_028,Pendiente
7154,2025-08-07,Cliente_006,Teclado,Telefonia,2,995.31,0.1,1791.56,Bucaramanga,Efectivo,Tienda,Vendedor_015,Completada
7155,2025-10-06,Cliente_005,Impresora,Computadores,6,1501.12,0.09,8196.12,Cali,Tarjeta_Credito,Tienda,Vendedor_022,Cancelada
7156,2025-08-31,Cliente_003,Tablet,Perifericos,1,1277.12,0.1,1149.41,Cali,Transferencia,App,Vendedor_022,Cancelada
7157,2025-11-12,Cliente_010,Audifonos,Telefonia,7,1552.95,0.14,9348.76,Medellin,Tarjeta_Debito,App,Vendedor_045,Completada
7158,2025-12-17,Cliente_006,Tablet,Almacenamiento,1,1458.19,0.05,1385.28,Cartagena,Transferencia,Tienda,Vendedor_035,Cancelada
7159,2025-03-03,Cliente_002,Teclado,Impresion,9,1615.61,0.07,13522.66,Barranquilla,Efectivo,Call_Center,Vendedor_032,Cancelada
7160,2025-08-20,Cliente_007,Tablet,Computadores,4,1653.59,0.12,5820.64,Medellin,Tarjeta_Debito,App,Vendedor_034,Completada
7161,2025-01-26,Cliente_005,Celular,Computadores,6,258.22,0.07,1440.87,Pereira,Tarjeta_Credito,Web,Vendedor_021,Cancelada
7162,2025-03-11,Cliente_010,Impresora,Telefonia,5,1219.2,0.13,5303.52,Manizales,Tarjeta_Debito,Call_Center,Vendedor_047,Cancelada
7163,2025-03-16,Cliente_008,Impresora,Telefonia,1,1197.58,0.08,1101.77,Manizales,Tarjeta_Credito,Tienda,Vendedor_017,Completada
7164,2025-12-24,Cliente_002,Disco_SSD,Telefonia,6,1678.48,0.11,8963.08,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_024,Pendiente
7165,2025-02-19,Cliente_007,Audifonos,Impresion,7,1036.84,0.06,6822.41,Barranquilla,Efectivo,Web,Vendedor_019,Cancelada
7166,2025-06-05,Cliente_009,Monitor,Impresion,9,1100.26,0.06,9308.2,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_014,Completada
7167,2025-11-12,Cliente_005,Teclado,Telefonia,4,622.87,0.19,2018.1,Manizales,Efectivo,Web,Vendedor_025,Cancelada
7168,2025-07-22,Cliente_005,Monitor,Perifericos,1,1471.61,0.01,1456.89,Medellin,Efectivo,Web,Vendedor_031,Completada
7169,2025-05-17,Cliente_003,Monitor,Perifericos,3,1631.77,0.13,4258.92,Cali,Tarjeta_Credito,Tienda,Vendedor_028,Pendiente
7170,2025-09-05,Cliente_006,Disco_SSD,Impresion,3,1349.55,0.04,3886.7,Medellin,Tarjeta_Credito,Tienda,Vendedor_022,Cancelada
7171,2025-11-09,Cliente_003,Monitor,Telefonia,2,1686.01,0.02,3304.58,Barranquilla,Transferencia,Call_Center,Vendedor_008,Pendiente
7172,2025-01-10,Cliente_005,Tablet,Impresion,6,1112.03,0.05,6338.57,Pereira,Efectivo,Tienda,Vendedor_016,Cancelada
7173,2025-10-10,Cliente_001,Monitor,Telefonia,5,938.56,0.18,3848.1,Cali,Efectivo,Web,Vendedor_024,Completada
7174,2025-07-23,Cliente_010,Tablet,Almacenamiento,1,1273.57,0.19,1031.59,Pereira,Tarjeta_Debito,Web,Vendedor_047,Completada
7175,2025-10-10,Cliente_006,Mouse,Computadores,9,370.19,0.1,2998.54,Bogota,Transferencia,Web,Vendedor_007,Completada
7176,2025-03-01,Cliente_004,Audifonos,Almacenamiento,9,1721.58,0.2,12395.38,Cali,Tarjeta_Credito,App,Vendedor_014,Pendiente
7177,2025-04-07,Cliente_004,Impresora,Computadores,9,604.37,0.01,5384.94,Cali,Efectivo,Call_Center,Vendedor_043,Cancelada
7178,2025-05-24,Cliente_010,Teclado,Computadores,10,1341.96,0.14,11540.86,Bogota,Transferencia,Tienda,Vendedor_046,Completada
7179,2025-05-21,Cliente_008,Mouse,Impresion,8,1831.31,0.15,12452.91,Bucaramanga,Transferencia,Web,Vendedor_012,Pendiente
7180,2025-04-08,Cliente_005,Impresora,Telefonia,3,315.01,0.16,793.83,Cali,Transferencia,Web,Vendedor_017,Cancelada
7181,2025-10-20,Cliente_009,Impresora,Impresion,5,534.84,0.19,2166.1,Cartagena,Tarjeta_Credito,Web,Vendedor_020,Pendiente
7182,2025-01-28,Cliente_006,Teclado,Computadores,5,1155.73,0.0,5778.65,Manizales,Tarjeta_Credito,Web,Vendedor_001,Pendiente
7183,2025-01-21,Cliente_007,Laptop,Telefonia,10,451.79,0.15,3840.22,Bogota,Transferencia,App,Vendedor_038,Cancelada
7184,2025-06-25,Cliente_004,Tablet,Almacenamiento,8,1268.36,0.17,8421.91,Cali,Transferencia,Call_Center,Vendedor_036,Cancelada
7185,2025-01-17,Cliente_005,Monitor,Telefonia,9,803.3,0.04,6940.51,Bogota,Transferencia,App,Vendedor_032,Completada
7186,2025-03-14,Cliente_001,Celular,Almacenamiento,5,1869.64,0.17,7759.01,Pereira,Tarjeta_Credito,Call_Center,Vendedor_009,Cancelada
7187,2025-04-23,Cliente_006,Celular,Impresion,2,1762.07,0.13,3066.0,Manizales,Efectivo,App,Vendedor_013,Completada
7188,2025-05-26,Cliente_005,Laptop,Almacenamiento,7,294.94,0.05,1961.35,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_027,Pendiente
7189,2025-07-10,Cliente_005,Mouse,Almacenamiento,4,1155.55,0.07,4298.65,Cartagena,Tarjeta_Credito,Web,Vendedor_043,Cancelada
7190,2025-12-15,Cliente_008,Mouse,Telefonia,4,1793.36,0.05,6814.77,Medellin,Tarjeta_Debito,Tienda,Vendedor_013,Pendiente
7191,2025-08-20,Cliente_002,Teclado,Almacenamiento,5,721.69,0.13,3139.35,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_026,Pendiente
7192,2025-02-25,Cliente_002,Impresora,Telefonia,5,490.2,0.03,2377.47,Manizales,Efectivo,Tienda,Vendedor_017,Cancelada
7193,2025-03-06,Cliente_001,Teclado,Computadores,8,168.43,0.14,1158.8,Medellin,Tarjeta_Debito,Call_Center,Vendedor_008,Pendiente
7194,2025-02-17,Cliente_007,Mouse,Impresion,3,1275.48,0.11,3405.53,Bogota,Efectivo,Web,Vendedor_034,Completada
7195,2025-01-10,Cliente_001,Celular,Telefonia,2,149.57,0.15,254.27,Barranquilla,Transferencia,Web,Vendedor_029,Cancelada
7196,2025-01-18,Cliente_005,Celular,Perifericos,3,65.27,0.17,162.52,Bogota,Tarjeta_Credito,App,Vendedor_042,Completada
7197,2025-12-13,Cliente_010,Impresora,Perifericos,1,1619.88,0.05,1538.89,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_020,Pendiente
7198,2025-06-16,Cliente_010,Mouse,Computadores,7,636.92,0.17,3700.51,Pereira,Tarjeta_Credito,App,Vendedor_033,Completada
7199,2025-11-14,Cliente_002,Audifonos,Telefonia,1,102.84,0.16,86.39,Bogota,Efectivo,Web,Vendedor_042,Pendiente
7200,2025-12-21,Cliente_004,Celular,Impresion,10,1458.37,0.1,13125.33,Pereira,Tarjeta_Debito,Tienda,Vendedor_028,Pendiente
7201,2025-08-30,Cliente_010,Mouse,Impresion,10,798.3,0.07,7424.19,Manizales,Efectivo,App,Vendedor_014,Pendiente
7202,2025-11-20,Cliente_002,Monitor,Perifericos,8,1823.26,0.13,12689.89,Cali,Tarjeta_Credito,Web,Vendedor_028,Cancelada
7203,2025-06-10,Cliente_001,Celular,Telefonia,1,1167.63,0.08,1074.22,Cartagena,Tarjeta_Credito,App,Vendedor_044,Cancelada
7204,2025-03-09,Cliente_003,Disco_SSD,Impresion,2,1714.28,0.15,2914.28,Cali,Efectivo,Web,Vendedor_026,Pendiente
7205,2025-03-15,Cliente_009,Disco_SSD,Almacenamiento,2,939.36,0.14,1615.7,Medellin,Tarjeta_Debito,App,Vendedor_012,Completada
7206,2025-05-05,Cliente_007,Laptop,Computadores,9,648.4,0.17,4843.55,Manizales,Efectivo,Web,Vendedor_015,Cancelada
7207,2025-01-08,Cliente_005,Tablet,Telefonia,3,172.28,0.1,465.16,Medellin,Efectivo,Tienda,Vendedor_011,Pendiente
7208,2025-09-13,Cliente_006,Celular,Computadores,4,976.76,0.14,3360.05,Medellin,Transferencia,Call_Center,Vendedor_012,Pendiente
7209,2025-12-27,Cliente_009,Celular,Telefonia,3,1615.91,0.19,3926.66,Pereira,Tarjeta_Debito,Web,Vendedor_042,Pendiente
7210,2025-02-17,Cliente_002,Laptop,Impresion,3,312.66,0.14,806.66,Pereira,Efectivo,Web,Vendedor_006,Cancelada
7211,2025-08-28,Cliente_002,Monitor,Computadores,5,253.33,0.07,1177.98,Bogota,Transferencia,Tienda,Vendedor_026,Completada
7212,2025-07-10,Cliente_008,Laptop,Impresion,6,570.31,0.03,3319.2,Cali,Transferencia,Tienda,Vendedor_022,Pendiente
7213,2025-06-08,Cliente_007,Webcam,Perifericos,5,1214.08,0.18,4977.73,Manizales,Efectivo,App,Vendedor_014,Completada
7214,2025-03-09,Cliente_007,Mouse,Impresion,8,756.48,0.18,4962.51,Manizales,Efectivo,Tienda,Vendedor_042,Pendiente
7215,2025-06-05,Cliente_007,Disco_SSD,Computadores,9,181.04,0.15,1384.96,Bucaramanga,Tarjeta_Credito,App,Vendedor_041,Cancelada
7216,2025-03-27,Cliente_004,Laptop,Telefonia,8,1124.24,0.13,7824.71,Pereira,Tarjeta_Credito,Tienda,Vendedor_020,Completada
7217,2025-01-27,Cliente_007,Mouse,Perifericos,8,447.98,0.13,3117.94,Cali,Efectivo,Tienda,Vendedor_027,Completada
7218,2025-12-04,Cliente_002,Audifonos,Almacenamiento,7,205.44,0.12,1265.51,Cartagena,Tarjeta_Debito,Tienda,Vendedor_036,Completada
7219,2025-11-10,Cliente_003,Disco_SSD,Impresion,5,641.85,0.17,2663.68,Bogota,Efectivo,Web,Vendedor_031,Pendiente
7220,2025-12-28,Cliente_004,Tablet,Almacenamiento,8,1309.07,0.09,9530.03,Medellin,Transferencia,Web,Vendedor_014,Pendiente
7221,2025-03-11,Cliente_006,Mouse,Impresion,9,1829.05,0.02,16132.22,Bucaramanga,Efectivo,Web,Vendedor_028,Cancelada
7222,2025-01-19,Cliente_007,Teclado,Perifericos,8,90.45,0.01,716.36,Barranquilla,Transferencia,Call_Center,Vendedor_030,Pendiente
7223,2025-07-25,Cliente_002,Celular,Almacenamiento,5,1501.22,0.09,6830.55,Pereira,Efectivo,App,Vendedor_050,Cancelada
7224,2025-11-06,Cliente_008,Audifonos,Almacenamiento,2,1226.72,0.0,2453.44,Cali,Tarjeta_Credito,App,Vendedor_005,Pendiente
7225,2025-06-09,Cliente_008,Impresora,Almacenamiento,9,1100.17,0.1,8911.38,Pereira,Transferencia,App,Vendedor_042,Cancelada
7226,2025-02-03,Cliente_009,Celular,Computadores,1,566.45,0.15,481.48,Cartagena,Transferencia,App,Vendedor_016,Completada
