id_venta,fecha,cliente,producto,categoria,cantidad,precio_unitario,descuento,total,ciudad,metodo_pago,canal,vendedor,estado
8750,2024-05-15,Cliente_007,Impresora,Almacenamiento,10,275.72,0.18,2260.9,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_045,Pendiente
8751,2024-01-01,Cliente_001,Laptop,Telefonia,4,1579.31,0.07,5875.03,Barranquilla,Efectivo,Tienda,Vendedor_009,Pendiente
8752,2024-05-28,Cliente_010,Audifonos,Computadores,2,314.05,0.15,533.88,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_038,Cancelada
8753,2024-03-12,Cliente_010,Teclado,Almacenamiento,10,60.52,0.11,538.63,Pereira,Efectivo,Tienda,Vendedor_001,Completada
8754,2024-07-29,Cliente_002,Monitor,Perifericos,6,1920.7,0.07,10717.51,Medellin,Transferencia,Tienda,Vendedor_036,Pendiente
8755,2024-09-24,Cliente_008,Audifonos,Telefonia,8,1042.5,0.09,7589.4,Manizales,Transferencia,Call_Center,Vendedor_040,Pendiente
8756,2024-10-13,Cliente_009,Disco_SSD,Telefonia,4,817.64,0.15,2779.98,Medellin,Efectivo,Call_Center,Vendedor_031,Completada
8757,2024-11-27,Cliente_007,Teclado,Impresion,9,1405.93,0.11,11261.5,Bogota,Efectivo,Call_Center,Vendedor_047,Cancelada
8758,2024-05-08,Cliente_007,Monitor,Almacenamiento,3,1137.74,0.17,2832.97,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_031,Pendiente
8759,2024-02-25,Cliente_006,Webcam,Telefonia,3,1313.76,0.04,3783.63,Barranquilla,Tarjeta_Credito,Web,Vendedor_007,Cancelada
8760,2024-09-20,Cliente_007,Tablet,Telefonia,3,556.89,0.15,1420.07,Bucaramanga,Efectivo,Web,Vendedor_016,Pendiente
8761,2024-09-09,Cliente_002,Tablet,Impresion,5,1351.39,0.16,5675.84,Pereira,Tarjeta_Debito,Web,Vendedor_023,Completada
8762,2024-10-05,Cliente_009,Mouse,Impresion,1,1797.61,0.11,1599.87,Bucaramanga,Transferencia,App,Vendedor_013,Completada
8763,2024-09-11,Cliente_007,Impresora,Computadores,3,1333.83,0.02,3921.46,Pereira,Transferencia,Tienda,Vendedor_036,Completada
8764,2024-01-07,Cliente_001,Impresora,Telefonia,6,624.69,0.19,3035.99,Bucaramanga,Transferencia,Call_Center,Vendedor_045,Cancelada
8765,2024-01-05,Cliente_006,Tablet,Computadores,6,57.26,0.03,333.25,Cali,Tarjeta_Credito,Call_Center,Vendedor_003,Cancelada
8766,2024-12-16,Cliente_002,Tablet,Telefonia,6,1736.92,0.12,9170.94,Cali,Tarjeta_Debito,Tienda,Vendedor_005,Completada
8767,2024-05-24,Cliente_002,Webcam,Perifericos,8,875.13,0.17,5810.86,Manizales,Tarjeta_Debito,Tienda,Vendedor_046,Pendiente
8768,2024-03-21,Cliente_004,Impresora,Computadores,2,427.51,0.09,778.07,Barranquilla,Transferencia,Call_Center,Vendedor_030,Completada
8769,2024-05-05,Cliente_006,Laptop,Impresion,2,1897.04,0.16,3187.03,Medellin,Efectivo,Call_Center,Vendedor_048,Completada
8770,2024-08-01,Cliente_009,Disco_SSD,Telefonia,1,1011.46,0.04,971.0,Barranquilla,Efectivo,Web,Vendedor_030,Cancelada
8771,2024-09-13,Cliente_007,Audifonos,Impresion,2,20.75,0.03,40.25,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_014,Cancelada
8772,2024-03-02,Cliente_005,Disco_SSD,Impresion,3,853.16,0.15,2175.56,Bogota,Efectivo,App,Vendedor_011,Cancelada
8773,2024-03-06,Cliente_007,Teclado,Perifericos,3,1243.59,0.19,3021.92,Pereira,Tarjeta_Debito,App,Vendedor_003,Completada
8774,2024-04-14,Cliente_005,Monitor,Impresion,9,1337.14,0.14,10349.46,Medellin,Transferencia,Tienda,Vendedor_006,Cancelada
8775,2024-02-25,Cliente_009,Audifonos,Perifericos,6,851.77,0.1,4599.56,Medellin,Transferencia,Call_Center,Vendedor_021,Pendiente
8776,2024-08-06,Cliente_003,Webcam,Perifericos,8,331.0,0.11,2356.72,Cartagena,Efectivo,Web,Vendedor_035,Pendiente
8777,2024-10-20,Cliente_001,Celular,Almacenamiento,1,1420.87,0.02,1392.45,Cartagena,Efectivo,Call_Center,Vendedor_008,Completada
8778,2024-05-20,Cliente_006,Laptop,Impresion,4,445.73,0.1,1604.63,Bogota,Tarjeta_Credito,Call_Center,Vendedor_049,Cancelada
8779,2024-11-11,Cliente_003,Monitor,Telefonia,5,1364.87,0.12,6005.43,Cali,Tarjeta_Credito,Call_Center,Vendedor_026,Completada
8780,2024-04-04,Cliente_009,Impresora,Perifericos,10,1659.7,0.04,15933.12,Cartagena,Transferencia,App,Vendedor_035,Cancelada
8781,2024-05-21,Cliente_004,Disco_SSD,Perifericos,8,239.58,0.02,1878.31,Barranquilla,Tarjeta_Credito,App,Vendedor_046,Completada
8782,2024-05-28,Cliente_010,Tablet,Almacenamiento,6,77.86,0.18,383.07,Bogota,Tarjeta_Credito,Tienda,Vendedor_016,Completada
8783,2024-01-16,Cliente_007,Mouse,Computadores,9,444.89,0.17,3323.33,Pereira,Tarjeta_Debito,Web,Vendedor_030,Cancelada
8784,2024-03-01,Cliente_008,Monitor,Telefonia,4,577.92,0.15,1964.93,Cartagena,Efectivo,Tienda,Vendedor_034,Pendiente
8785,2024-04-26,Cliente_003,Celular,Telefonia,2,960.0,0.04,1843.2,Barranquilla,Transferencia,App,Vendedor_013,Cancelada
8786,2024-07-14,Cliente_001,Tablet,Computadores,5,335.37,0.07,1559.47,Cali,Efectivo,Web,Vendedor_039,Cancelada
8787,2024-11-28,Cliente_009,Audifonos,Perifericos,6,1997.64,0.11,10667.4,Cali,Tarjeta_Credito,Tienda,Vendedor_001,Pendiente
8788,2024-03-24,Cliente_001,Impresora,Impresion,10,949.01,0.11,8446.19,Manizales,Tarjeta_Credito,Web,Vendedor_012,Cancelada
8789,2024-07-26,Cliente_007,Impresora,Telefonia,10,468.26,0.19,3792.91,Medellin,Tarjeta_Credito,Web,Vendedor_038,Completada
8790,2024-04-29,Cliente_007,Disco_SSD,Almacenamiento,10,268.6,0.06,2524.84,Bucaramanga,Transferencia,Tienda,Vendedor_031,Pendiente
8791,2024-03-28,Cliente_004,Disco_SSD,Almacenamiento,7,1821.01,0.18,10452.6,Manizales,Tarjeta_Credito,Web,Vendedor_014,Completada
8792,2024-06-23,Cliente_005,Audifonos,Impresion,9,652.67,0.1,5286.63,Bogota,Tarjeta_Credito,Web,Vendedor_006,Pendiente
8793,2024-09-15,Cliente_006,Mouse,Almacenamiento,2,1043.03,0.01,2065.2,Cartagena,Transferencia,Tienda,Vendedor_029,Pendiente
8794,2024-04-15,Cliente_002,Mouse,Perifericos,9,1854.15,0.01,16520.48,Cartagena,Transferencia,Web,Vendedor_034,Completada
8795,2024-02-07,Cliente_007,Webcam,Computadores,7,1639.69,0.09,10444.83,Bogota,Efectivo,Call_Center,Vendedor_004,Pendiente
8796,2024-08-19,Cliente_003,Monitor,Impresion,3,1135.0,0.2,2724.0,Barranquilla,Tarjeta_Credito,Call_Center,Vendedor_020,Cancelada
8797,2024-01-03,Cliente_003,Mouse,Almacenamiento,3,1381.22,0.11,3687.86,Manizales,Efectivo,Web,Vendedor_005,Pendiente
8798,2024-03-26,Cliente_006,Mouse,Telefonia,1,35.85,0.0,35.85,Cali,Transferencia,App,Vendedor_025,Completada
8799,2024-10-03,Cliente_009,Disco_SSD,Almacenamiento,6,53.12,0.13,277.29,Bucaramanga,Efectivo,Call_Center,Vendedor_008,Cancelada
8800,2024-06-25,Cliente_006,Disco_SSD,Impresion,1,573.01,0.1,515.71,Cali,Tarjeta_Credito,App,Vendedor_049,Cancelada
8801,2024-04-22,Cliente_009,Laptop,Computadores,9,1938.77,0.01,17274.44,Medellin,Efectivo,Web,Vendedor_039,Pendiente
8802,2024-07-21,Cliente_007,Webcam,Impresion,1,573.45,0.05,544.78,Barranquilla,Transferencia,App,Vendedor_005,Cancelada
8803,2024-09-17,Cliente_006,Monitor,Almacenamiento,1,1713.85,0.17,1422.5,Pereira,Tarjeta_Debito,App,Vendedor_017,Pendiente
8804,2024-05-16,Cliente_007,Mouse,Computadores,7,1735.71,0.14,10448.97,Cali,Tarjeta_Credito,App,Vendedor_006,Pendiente
8805,2024-02-19,Cliente_007,Celular,Perifericos,4,1996.13,0.05,7585.29,Medellin,Tarjeta_Debito,Call_Center,Vendedor_029,Completada
8806,2024-07-22,Cliente_003,Teclado,Telefonia,9,1182.57,0.03,10323.84,Manizales,Tarjeta_Debito,Tienda,Vendedor_025,Cancelada
8807,2024-01-29,Cliente_002,Laptop,Perifericos,3,260.36,0.17,648.3,Manizales,Tarjeta_Credito,Web,Vendedor_016,Completada
8808,2024-09-18,Cliente_001,Teclado,Perifericos,4,1564.7,0.12,5507.74,Bogota,Tarjeta_Debito,App,Vendedor_049,Cancelada
8809,2024-05-29,Cliente_010,Tablet,Almacenamiento,10,336.16,0.02,3294.37,Manizales,Tarjeta_Debito,Tienda,Vendedor_025,Completada
8810,2024-07-17,Cliente_004,Teclado,Almacenamiento,7,1569.18,0.06,10325.2,Medellin,Tarjeta_Credito,Web,Vendedor_016,Completada
8811,2024-09-27,Cliente_010,Webcam,Almacenamiento,9,1526.66,0.2,10991.95,Cartagena,Efectivo,Call_Center,Vendedor_019,Cancelada
8812,2024-01-02,Cliente_010,Disco_SSD,Perifericos,10,1685.99,0.12,14836.71,Cartagena,Tarjeta_Credito,App,Vendedor_002,Cancelada
8813,2024-04-28,Cliente_002,Laptop,Almacenamiento,2,230.25,0.05,437.47,Cartagena,Efectivo,Call_Center,Vendedor_036,Completada
8814,2024-11-28,Cliente_005,Teclado,Perifericos,9,677.25,0.15,5180.96,Medellin,Tarjeta_Debito,Tienda,Vendedor_032,Pendiente
8815,2024-08-22,Cliente_010,Laptop,Computadores,3,37.6,0.19,91.37,Bogota,Tarjeta_Credito,Tienda,Vendedor_035,Cancelada
8816,2024-01-01,Cliente_010,Mouse,Impresion,4,1812.27,0.14,6234.21,Barranquilla,Efectivo,Web,Vendedor_046,Cancelada
8817,2024-06-16,Cliente_002,Teclado,Almacenamiento,6,337.51,0.17,1680.8,Medellin,Transferencia,Web,Vendedor_037,Pendiente
8818,2024-10-26,Cliente_009,Laptop,Perifericos,9,868.26,0.18,6407.76,Pereira,Tarjeta_Debito,Web,Vendedor_011,Cancelada
8819,2024-12-05,Cliente_005,Impresora,Telefonia,4,1175.01,0.05,4465.04,Manizales,Efectivo,Web,Vendedor_027,Cancelada
8820,2024-11-17,Cliente_008,Impresora,Telefonia,8,1117.83,0.0,8942.64,Medellin,Tarjeta_Debito,Call_Center,Vendedor_023,Pendiente
8821,2024-02-07,Cliente_004,Laptop,Almacenamiento,6,713.75,0.09,3897.08,Cartagena,Transferencia,App,Vendedor_020,Cancelada
8822,2024-05-04,Cliente_004,Mouse,Almacenamiento,5,1230.29,0.18,5044.19,Cali,Efectivo,App,Vendedor_004,Pendiente
8823,2024-05-11,Cliente_001,Disco_SSD,Computadores,7,1440.81,0.01,9984.81,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_023,Pendiente
8824,2024-11-23,Cliente_006,Mouse,Impresion,1,1260.02,0.07,1171.82,Cartagena,Efectivo,Call_Center,Vendedor_009,Cancelada
8825,2024-02-11,Cliente_002,Mouse,Perifericos,4,124.1,0.12,436.83,Cali,Transferencia,App,Vendedor_044,Completada
8826,2024-12-30,Cliente_006,Monitor,Perifericos,8,1419.95,0.07,10564.43,Pereira,Tarjeta_Credito,Web,Vendedor_024,Completada
8827,2024-02-03,Cliente_001,Disco_SSD,Perifericos,3,1261.76,0.07,3520.31,Barranquilla,Transferencia,Web,Vendedor_033,Completada
8828,2024-03-03,Cliente_001,Mouse,Impresion,5,103.9,0.02,509.11,Pereira,Transferencia,App,Vendedor_006,Cancelada
8829,2024-02-20,Cliente_001,Impresora,Impresion,2,185.33,0.12,326.18,Bogota,Efectivo,Call_Center,Vendedor_037,Cancelada
8830,2024-07-02,Cliente_006,Tablet,Impresion,10,668.56,0.13,5816.47,Manizales,Efectivo,Call_Center,Vendedor_033,Completada
8831,2024-10-30,Cliente_009,Mouse,Almacenamiento,5,1524.36,0.02,7469.36,Cali,Tarjeta_Debito,App,Vendedor_016,Completada
8832,2024-01-27,Cliente_009,Celular,Impresion,7,74.9,0.13,456.14,Bogota,Efectivo,Web,Vendedor_047,Completada
8833,2024-10-07,Cliente_003,Impresora,Telefonia,6,678.29,0.05,3866.25,Bogota,Efectivo,Web,Vendedor_010,Completada
8834,2024-10-08,Cliente_001,Tablet,Almacenamiento,8,1309.41,0.01,10370.53,Barranquilla,Tarjeta_Credito,Web,Vendedor_001,Cancelada
8835,2024-10-17,Cliente_002,Audifonos,Perifericos,8,1548.11,0.17,10279.45,Barranquilla,Transferencia,Tienda,Vendedor_018,Pendiente
8836,2024-06-22,Cliente_001,Laptop,Perifericos,3,1658.21,0.18,4079.2,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_047,Pendiente
8837,2024-02-01,Cliente_009,Webcam,Almacenamiento,2,1647.63,0.08,3031.64,Bogota,Transferencia,Web,Vendedor_026,Cancelada
8838,2024-09-30,Cliente_006,Webcam,Perifericos,6,985.19,0.13,5142.69,Cali,Efectivo,Call_Center,Vendedor_046,Completada
8839,2024-06-24,Cliente_001,Webcam,Telefonia,7,659.31,0.14,3969.05,Cali,Tarjeta_Debito,Call_Center,Vendedor_033,Cancelada
8840,2024-07-29,Cliente_008,Webcam,Telefonia,8,1143.88,0.04,8785.0,Cali,Tarjeta_Credito,App,Vendedor_049,Cancelada
8841,2024-03-15,Cliente_006,Audifonos,Perifericos,1,942.93,0.11,839.21,Pereira,Tarjeta_Credito,Call_Center,Vendedor_026,Pendiente
8842,2024-04-30,Cliente_003,Disco_SSD,Almacenamiento,2,1994.13,0.02,3908.49,Medellin,Tarjeta_Debito,Call_Center,Vendedor_010,Completada
8843,2024-07-27,Cliente_003,Tablet,Computadores,9,1044.86,0.07,8745.48,Pereira,Tarjeta_Debito,Call_Center,Vendedor_003,Pendiente
8844,2024-01-23,Cliente_006,Disco_SSD,Impresion,7,1693.73,0.05,11263.3,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_011,Cancelada
8845,2024-11-11,Cliente_001,Mouse,Perifericos,5,1565.56,0.16,6575.35,Medellin,Transferencia,Web,Vendedor_002,Pendiente
8846,2024-05-02,Cliente_004,Celular,Perifericos,7,1594.44,0.16,9375.31,Cali,Tarjeta_Debito,App,Vendedor_049,Pendiente
8847,2024-10-05,Cliente_004,Laptop,Perifericos,10,651.51,0.19,5277.23,Cartagena,Transferencia,Call_Center,Vendedor_028,Pendiente
8848,2024-12-23,Cliente_003,Teclado,Impresion,6,268.01,0.1,1447.25,Manizales,Tarjeta_Credito,Tienda,Vendedor_015,Cancelada
8849,2024-09-15,Cliente_002,Audifonos,Computadores,7,423.35,0.03,2874.55,Manizales,Efectivo,Web,Vendedor_047,Pendiente
8850,2024-09-13,Cliente_002,Audifonos,Impresion,3,1474.73,0.1,3981.77,Medellin,Efectivo,Tienda,Vendedor_023,Cancelada
8851,2024-12-01,Cliente_004,Mouse,Perifericos,7,1930.09,0.11,12024.46,Bucaramanga,Tarjeta_Credito,Call_Center,Vendedor_006,Pendiente
8852,2024-11-17,Cliente_005,Impresora,Almacenamiento,3,1239.42,0.17,3086.16,Cali,Efectivo,Web,Vendedor_028,Completada
8853,2024-12-16,Cliente_007,Audifonos,Impresion,5,1985.71,0.03,9630.69,Manizales,Efectivo,App,Vendedor_003,Cancelada
8854,2024-01-04,Cliente_005,Audifonos,Computadores,6,1337.34,0.18,6579.71,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_021,Pendiente
8855,2024-07-13,Cliente_009,Laptop,Telefonia,10,458.81,0.18,3762.24,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_046,Cancelada
8856,2024-05-18,Cliente_009,Audifonos,Perifericos,8,1802.61,0.12,12690.37,Pereira,Transferencia,Call_Center,Vendedor_035,Pendiente
8857,2024-02-25,Cliente_004,Laptop,Perifericos,5,1928.88,0.15,8197.74,Pereira,Tarjeta_Debito,Tienda,Vendedor_024,Pendiente
8858,2024-01-22,Cliente_002,Mouse,Perifericos,3,793.7,0.06,2238.23,Cartagena,Transferencia,Call_Center,Vendedor_037,Pendiente
8859,2024-08-22,Cliente_009,Celular,Computadores,10,175.42,0.02,1719.12,Manizales,Transferencia,App,Vendedor_033,Completada
8860,2024-08-11,Cliente_008,Monitor,Telefonia,9,1596.28,0.01,14222.85,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_030,Cancelada
8861,2024-02-08,Cliente_010,Laptop,Computadores,9,1636.31,0.14,12665.04,Barranquilla,Transferencia,App,Vendedor_024,Cancelada
8862,2024-03-29,Cliente_004,Impresora,Almacenamiento,9,644.07,0.11,5159.0,Cartagena,Transferencia,App,Vendedor_042,Pendiente
8863,2024-02-14,Cliente_005,Tablet,Perifericos,3,1452.76,0.08,4009.62,Cali,Tarjeta_Debito,Call_Center,Vendedor_002,Cancelada
8864,2024-12-20,Cliente_007,Mouse,Almacenamiento,5,1152.87,0.08,5303.2,Medellin,Transferencia,Web,Vendedor_021,Cancelada
8865,2024-02-27,Cliente_003,Webcam,Computadores,9,646.47,0.09,5294.59,Cartagena,Tarjeta_Debito,Web,Vendedor_039,Completada
8866,2024-06-08,Cliente_002,Disco_SSD,Impresion,5,1126.42,0.04,5406.82,Bucaramanga,Transferencia,Tienda,Vendedor_025,Pendiente
8867,2024-03-04,Cliente_006,Mouse,Perifericos,10,1634.73,0.19,13241.31,Cartagena,Tarjeta_Debito,Web,Vendedor_007,Pendiente
8868,2024-04-15,Cliente_005,Disco_SSD,Perifericos,10,1648.91,0.14,14180.63,Cali,Tarjeta_Credito,Web,Vendedor_009,Completada
8869,2024-08-26,Cliente_003,Laptop,Telefonia,9,1972.94,0.06,16691.07,Medellin,Transferencia,Web,Vendedor_001,Completada
8870,2024-05-16,Cliente_006,Tablet,Telefonia,1,1510.83,0.15,1284.21,Bucaramanga,Transferencia,App,Vendedor_026,Completada
8871,2024-01-28,Cliente_007,Teclado,Perifericos,6,246.96,0.01,1466.94,Pereira,Transferencia,Call_Center,Vendedor_017,Cancelada
8872,2024-11-03,Cliente_001,Monitor,Telefonia,1,1856.47,0.16,1559.43,Pereira,Transferencia,App,Vendedor_004,Completada
8873,2024-03-15,Cliente_004,Disco_SSD,Almacenamiento,7,411.34,0.18,2361.09,Pereira,Tarjeta_Debito,App,Vendedor_048,Completada
8874,2024-02-09,Cliente_009,Laptop,Impresion,9,500.39,0.07,4188.26,Pereira,Tarjeta_Credito,Call_Center,Vendedor_042,Cancelada
8875,2024-12-01,Cliente_001,Mouse,Perifericos,10,1971.35,0.13,17150.74,Pereira,Transferencia,Call_Center,Vendedor_010,Completada
8876,2024-05-22,Cliente_001,Webcam,Impresion,2,1840.88,0.06,3460.85,Bucaramanga,Transferencia,Web,Vendedor_008,Cancelada
8877,2024-02-28,Cliente_005,Monitor,Perifericos,3,335.58,0.17,835.59,Bogota,Transferencia,Call_Center,Vendedor_018,Completada
8878,2024-08-29,Cliente_004,Webcam,Telefonia,4,1889.95,0.02,7408.6,Medellin,Transferencia,Web,Vendedor_018,Cancelada
8879,2024-09-23,Cliente_006,Webcam,Almacenamiento,7,1075.16,0.07,6999.29,Barranquilla,Transferencia,App,Vendedor_001,Completada
8880,2024-02-01,Cliente_005,Teclado,Impresion,10,1727.36,0.1,15546.24,Cali,Tarjeta_Debito,Tienda,Vendedor_026,Cancelada
8881,2024-04-07,Cliente_004,Celular,Impresion,4,914.02,0.03,3546.4,Cali,Tarjeta_Debito,Call_Center,Vendedor_003,Cancelada
8882,2024-05-02,Cliente_008,Disco_SSD,Perifericos,6,1096.54,0.01,6513.45,Bogota,Efectivo,Web,Vendedor_027,Completada
8883,2024-06-03,Cliente_007,Tablet,Almacenamiento,8,101.06,0.13,703.38,Medellin,Tarjeta_Credito,Call_Center,Vendedor_044,Cancelada
8884,2024-06-18,Cliente_001,Celular,Impresion,3,1705.87,0.06,4810.55,Cali,Tarjeta_Credito,Tienda,Vendedor_007,Completada
8885,2024-05-10,Cliente_005,Webcam,Almacenamiento,1,1884.69,0.19,1526.6,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_040,Cancelada
8886,2024-01-26,Cliente_004,Celular,Impresion,8,1790.79,0.18,11747.58,Cali,Tarjeta_Credito,Call_Center,Vendedor_016,Pendiente
8887,2024-10-14,Cliente_003,Tablet,Impresion,4,1382.42,0.05,5253.2,Cali,Tarjeta_Debito,App,Vendedor_006,Completada
8888,2024-07-16,Cliente_002,Laptop,Telefonia,2,778.41,0.07,1447.84,Pereira,Efectivo,Tienda,Vendedor_025,Cancelada
8889,2024-02-09,Cliente_005,Tablet,Impresion,9,51.77,0.14,400.7,Cartagena,Efectivo,App,Vendedor_035,Cancelada
8890,2024-07-05,Cliente_007,Tablet,Telefonia,9,100.06,0.0,900.54,Pereira,Tarjeta_Credito,Call_Center,Vendedor_001,Completada
8891,2024-06-06,Cliente_002,Laptop,Impresion,6,993.89,0.18,4889.94,Bogota,Efectivo,Tienda,Vendedor_014,Cancelada
8892,2024-03-23,Cliente_007,Tablet,Impresion,10,962.55,0.16,8085.42,Medellin,Transferencia,Web,Vendedor_044,Cancelada
8893,2024-09-13,Cliente_005,Impresora,Telefonia,9,70.91,0.08,587.13,Manizales,Efectivo,Call_Center,Vendedor_031,Completada
8894,2024-12-25,Cliente_003,Teclado,Almacenamiento,9,578.7,0.13,4531.22,Bogota,Tarjeta_Debito,Tienda,Vendedor_004,Completada
8895,2024-12-13,Cliente_006,Teclado,Computadores,6,1748.1,0.04,10069.06,Cali,Tarjeta_Credito,Web,Vendedor_015,Pendiente
8896,2024-08-28,Cliente_008,Mouse,Perifericos,8,365.13,0.15,2482.88,Bogota,Tarjeta_Credito,Web,Vendedor_024,Pendiente
8897,2024-07-25,Cliente_001,Tablet,Impresion,4,792.37,0.02,3106.09,Manizales,Transferencia,Call_Center,Vendedor_014,Cancelada
8898,2024-10-17,Cliente_005,Monitor,Perifericos,7,334.61,0.06,2201.73,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_020,Completada
8899,2024-02-22,Cliente_002,Tablet,Perifericos,1,1774.19,0.15,1508.06,Bogota,Efectivo,Call_Center,Vendedor_020,Completada
8900,2024-06-29,Cliente_003,Tablet,Perifericos,6,1338.33,0.2,6423.98,Medellin,Transferencia,Web,Vendedor_022,Completada
8901,2024-02-05,Cliente_001,Monitor,Impresion,5,1065.65,0.07,4955.27,Manizales,Efectivo,Web,Vendedor_050,Pendiente
8902,2024-01-12,Cliente_006,Audifonos,Perifericos,6,1457.93,0.16,7347.97,Bogota,Tarjeta_Debito,Call_Center,Vendedor_050,Completada
8903,2024-05-06,Cliente_007,Celular,Computadores,8,316.43,0.15,2151.72,Cartagena,Efectivo,Call_Center,Vendedor_016,Cancelada
8904,2024-03-06,Cliente_009,Teclado,Impresion,9,1525.19,0.04,13177.64,Barranquilla,Transferencia,Web,Vendedor_041,Cancelada
8905,2024-10-31,Cliente_001,Celular,Computadores,8,727.5,0.12,5121.6,Bucaramanga,Efectivo,App,Vendedor_039,Pendiente
8906,2024-10-31,Cliente_001,Impresora,Perifericos,5,1287.95,0.11,5731.38,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_046,Cancelada
8907,2024-04-24,Cliente_002,Disco_SSD,Impresion,6,194.87,0.0,1169.22,Medellin,Tarjeta_Debito,Tienda,Vendedor_047,Pendiente
8908,2024-11-04,Cliente_003,Webcam,Computadores,2,1324.82,0.0,2649.64,Bogota,Efectivo,Tienda,Vendedor_019,Completada
8909,2024-04-14,Cliente_003,Monitor,Telefonia,2,1679.72,0.06,3157.87,Bogota,Efectivo,Web,Vendedor_002,Completada
8910,2024-01-11,Cliente_008,Monitor,Telefonia,8,1884.45,0.17,12512.75,Bogota,Tarjeta_Debito,App,Vendedor_001,Pendiente
8911,2024-12-12,Cliente_009,Teclado,Perifericos,10,1607.48,0.19,13020.59,Pereira,Tarjeta_Debito,App,Vendedor_009,Cancelada
8912,2024-09-06,Cliente_003,Monitor,Impresion,2,1758.86,0.14,3025.24,Medellin,Efectivo,Web,Vendedor_035,Completada
8913,2024-02-08,Cliente_005,Mouse,Computadores,2,1794.07,0.15,3049.92,Cali,Efectivo,App,Vendedor_014,Cancelada
8914,2024-11-19,Cliente_009,Mouse,Impresion,3,413.13,0.2,991.51,Bucaramanga,Efectivo,App,Vendedor_012,Pendiente
8915,2024-09-25,Cliente_001,Teclado,Impresion,6,514.42,0.17,2561.81,Cartagena,Tarjeta_Debito,Tienda,Vendedor_016,Pendiente
8916,2024-01-30,Cliente_004,Audifonos,Telefonia,6,1883.26,0.12,9943.61,Manizales,Efectivo,Tienda,Vendedor_035,Cancelada
8917,2024-03-31,Cliente_001,Impresora,Almacenamiento,5,1721.25,0.1,7745.62,Medellin,Tarjeta_Credito,Call_Center,Vendedor_006,Completada
8918,2024-10-04,Cliente_003,Webcam,Computadores,2,849.72,0.09,1546.49,Manizales,Efectivo,Web,Vendedor_031,Cancelada
8919,2024-01-28,Cliente_008,Impresora,Impresion,2,1731.92,0.13,3013.54,Bogota,Tarjeta_Debito,Tienda,Vendedor_018,Completada
8920,2024-06-23,Cliente_004,Mouse,Telefonia,8,1365.34,0.07,10158.13,Medellin,Tarjeta_Debito,Call_Center,Vendedor_002,Cancelada
8921,2024-02-03,Cliente_010,Audifonos,Telefonia,6,1572.65,0.09,8586.67,Barranquilla,Tarjeta_Credito,App,Vendedor_037,Completada
8922,2024-12-27,Cliente_006,Mouse,Almacenamiento,8,927.33,0.19,6009.1,Bucaramanga,Tarjeta_Debito,Web,Vendedor_004,Completada
8923,2024-10-05,Cliente_002,Monitor,Impresion,4,757.62,0.18,2484.99,Manizales,Tarjeta_Debito,Web,Vendedor_023,Pendiente
8924,2024-11-23,Cliente_001,Audifonos,Perifericos,6,1359.4,0.0,8156.4,Pereira,Efectivo,Web,Vendedor_018,Completada
8925,2024-01-24,Cliente_001,Disco_SSD,Computadores,6,599.26,0.11,3200.05,Barranquilla,Transferencia,Web,Vendedor_050,Cancelada
8926,2024-05-15,Cliente_006,Tablet,Almacenamiento,1,1340.31,0.12,1179.47,Manizales,Efectivo,Call_Center,Vendedor_039,Cancelada
8927,2024-03-19,Cliente_004,Tablet,Perifericos,1,123.46,0.08,113.58,Cartagena,Efectivo,Call_Center,Vendedor_010,Cancelada
8928,2024-02-06,Cliente_001,Disco_SSD,Almacenamiento,2,1265.54,0.02,2480.46,Manizales,Tarjeta_Credito,Call_Center,Vendedor_011,Cancelada
8929,2024-05-15,Cliente_002,Webcam,Perifericos,7,267.85,0.04,1799.95,Barranquilla,Transferencia,Call_Center,Vendedor_033,Pendiente
8930,2024-08-31,Cliente_002,Audifonos,Almacenamiento,3,1563.21,0.11,4173.77,Bogota,Transferencia,App,Vendedor_028,Completada
8931,2024-04-10,Cliente_006,Disco_SSD,Computadores,8,1970.68,0.04,15134.82,Barranquilla,Tarjeta_Debito,Web,Vendedor_016,Pendiente
8932,2024-06-09,Cliente_004,Disco_SSD,Computadores,3,568.07,0.09,1550.83,Cartagena,Tarjeta_Credito,Web,Vendedor_021,Pendiente
8933,2024-10-15,Cliente_006,Monitor,Impresion,4,1171.15,0.14,4028.76,Cartagena,Efectivo,Call_Center,Vendedor_020,Completada
8934,2024-08-27,Cliente_001,Laptop,Perifericos,9,971.2,0.04,8391.17,Barranquilla,Transferencia,Call_Center,Vendedor_002,Cancelada
